f127.0.0.1:1111,127.0.0.1:2222	83780	3
f127.0.0.1:2222,127.0.0.1:1111	83780	4	0	170	4
f127.0.0.1:1111,127.0.0.1:2222	83784	3
f127.0.0.1:2222,127.0.0.1:1111	83784	4	0	170	4
f127.0.0.1:2222,127.0.0.1:1111	83784	3
f127.0.0.1:2222,127.0.0.1:1111	83784	-1	0	170
f127.0.0.1:2222,127.0.0.1:1111	83784	2
f127.0.0.1:1111,127.0.0.1:2222	83784	3	175	0	3
f127.0.0.1:1111,127.0.0.1:2222	83788	2
f127.0.0.1:2222,127.0.0.1:1111	83788	3	0	170	4
f127.0.0.1:2222,127.0.0.1:1111	83791	2
f127.0.0.1:1111,127.0.0.1:2222	83792	1
f127.0.0.1:2222,127.0.0.1:1111	83792	2	0	170	4
f127.0.0.1:2222,127.0.0.1:1111	83799	1
f127.0.0.1:2222,127.0.0.1:1111	83804	0
f127.0.0.1:1111,127.0.0.1:2222	84784	1	171	0	3
f127.0.0.1:1111,127.0.0.1:2222	84789	0
f127.0.0.1:2222,127.0.0.1:1111	84789	1	0	171	4
f127.0.0.1:2222,127.0.0.1:1111	84795	0
f127.0.0.1:1111,127.0.0.1:2222	84795	1	172	0	3
f127.0.0.1:1111,127.0.0.1:2222	84795	2	173	0	3
f127.0.0.1:1111,127.0.0.1:2222	84799	1
f127.0.0.1:2222,127.0.0.1:1111	84799	2	0	172	4
f127.0.0.1:1111,127.0.0.1:2222	84803	1
f127.0.0.1:2222,127.0.0.1:1111	84803	2	0	173	4
f127.0.0.1:2222,127.0.0.1:1111	84805	1
f127.0.0.1:1111,127.0.0.1:2222	84805	2	174	0	3
f127.0.0.1:1111,127.0.0.1:2222	84809	1
f127.0.0.1:2222,127.0.0.1:1111	84809	2	0	174	4
f127.0.0.1:2222,127.0.0.1:1111	84814	1
f127.0.0.1:1111,127.0.0.1:2222	84814	2	175	0	3
f127.0.0.1:1111,127.0.0.1:2222	84814	3	176	0	3
f127.0.0.1:1111,127.0.0.1:2222	84818	2
f127.0.0.1:2222,127.0.0.1:1111	84819	3	0	175	4
f127.0.0.1:2222,127.0.0.1:1111	84819	2
f127.0.0.1:2222,127.0.0.1:1111	84819	-1	0	175
f127.0.0.1:2222,127.0.0.1:1111	84821	1
f127.0.0.1:1111,127.0.0.1:2222	84821	2	177	0	3
f127.0.0.1:1111,127.0.0.1:2222	84822	1
f127.0.0.1:2222,127.0.0.1:1111	84822	2	0	176	4
f127.0.0.1:2222,127.0.0.1:1111	84828	1
f127.0.0.1:1111,127.0.0.1:2222	84828	2	178	0	3
f127.0.0.1:1111,127.0.0.1:2222	84828	3	179	0	3
f127.0.0.1:1111,127.0.0.1:2222	84828	4	180	0	3
f127.0.0.1:1111,127.0.0.1:2222	84828	3
f127.0.0.1:1111,127.0.0.1:2222	84828	-1	180	0
f127.0.0.1:1111,127.0.0.1:2222	84828	2
f127.0.0.1:2222,127.0.0.1:1111	84829	3	0	177	4
f127.0.0.1:2222,127.0.0.1:1111	84834	2
f127.0.0.1:1111,127.0.0.1:2222	84835	3	181	0	3
f127.0.0.1:1111,127.0.0.1:2222	84836	2
f127.0.0.1:2222,127.0.0.1:1111	84837	3	0	178	4
f127.0.0.1:1111,127.0.0.1:2222	84840	2
f127.0.0.1:2222,127.0.0.1:1111	84840	3	0	179	4
f127.0.0.1:2222,127.0.0.1:1111	84842	2
f127.0.0.1:1111,127.0.0.1:2222	84842	3	182	0	3
f127.0.0.1:1111,127.0.0.1:2222	84846	2
f127.0.0.1:2222,127.0.0.1:1111	84847	3	0	179	4
f127.0.0.1:1111,127.0.0.1:2222	84850	2
f127.0.0.1:2222,127.0.0.1:1111	84850	3	0	179	4
f127.0.0.1:2222,127.0.0.1:1111	84852	2
f127.0.0.1:1111,127.0.0.1:2222	84852	3	183	0	3
f127.0.0.1:1111,127.0.0.1:2222	84856	2
f127.0.0.1:2222,127.0.0.1:1111	84856	3	0	179	4
f127.0.0.1:2222,127.0.0.1:1111	84858	2
f127.0.0.1:2222,127.0.0.1:1111	84867	1
f127.0.0.1:2222,127.0.0.1:1111	84873	0
f127.0.0.1:1111,127.0.0.1:2222	85852	1	180	0	3
f127.0.0.1:1111,127.0.0.1:2222	85856	0
f127.0.0.1:2222,127.0.0.1:1111	85856	1	0	180	4
f127.0.0.1:2222,127.0.0.1:1111	85862	0
f127.0.0.1:1111,127.0.0.1:2222	85862	1	181	0	3
f127.0.0.1:1111,127.0.0.1:2222	85862	2	182	0	3
f127.0.0.1:1111,127.0.0.1:2222	85866	1
f127.0.0.1:2222,127.0.0.1:1111	85866	2	0	181	4
f127.0.0.1:1111,127.0.0.1:2222	85870	1
f127.0.0.1:2222,127.0.0.1:1111	85870	2	0	182	4
f127.0.0.1:2222,127.0.0.1:1111	85872	1
f127.0.0.1:1111,127.0.0.1:2222	85872	2	183	0	3
f127.0.0.1:1111,127.0.0.1:2222	85876	1
f127.0.0.1:2222,127.0.0.1:1111	85876	2	0	183	4
f127.0.0.1:2222,127.0.0.1:1111	85881	1
f127.0.0.1:1111,127.0.0.1:2222	85881	2	184	0	3
f127.0.0.1:1111,127.0.0.1:2222	85882	3	185	0	3
f127.0.0.1:1111,127.0.0.1:2222	85886	2
f127.0.0.1:2222,127.0.0.1:1111	85886	3	0	184	4
f127.0.0.1:2222,127.0.0.1:1111	85888	2
f127.0.0.1:1111,127.0.0.1:2222	85888	3	186	0	3
f127.0.0.1:1111,127.0.0.1:2222	85889	2
f127.0.0.1:2222,127.0.0.1:1111	85890	3	0	185	4
f127.0.0.1:1111,127.0.0.1:2222	85896	2
f127.0.0.1:2222,127.0.0.1:1111	85896	3	0	186	4
f127.0.0.1:2222,127.0.0.1:1111	85897	2
f127.0.0.1:1111,127.0.0.1:2222	85897	3	187	0	3
f127.0.0.1:1111,127.0.0.1:2222	85897	2
f127.0.0.1:1111,127.0.0.1:2222	85897	-1	187	0
f127.0.0.1:2222,127.0.0.1:1111	85901	1
f127.0.0.1:1111,127.0.0.1:2222	85901	2	188	0	3
f127.0.0.1:1111,127.0.0.1:2222	85901	3	189	0	3
f127.0.0.1:1111,127.0.0.1:2222	85905	2
f127.0.0.1:2222,127.0.0.1:1111	85905	3	0	186	4
f127.0.0.1:1111,127.0.0.1:2222	85909	2
f127.0.0.1:2222,127.0.0.1:1111	85909	3	0	186	4
f127.0.0.1:2222,127.0.0.1:1111	85913	2
f127.0.0.1:1111,127.0.0.1:2222	85913	3	190	0	3
f127.0.0.1:2222,127.0.0.1:1111	85916	2
f127.0.0.1:1111,127.0.0.1:2222	85917	1
f127.0.0.1:2222,127.0.0.1:1111	85917	2	0	186	4
f127.0.0.1:2222,127.0.0.1:1111	85926	1
f127.0.0.1:2222,127.0.0.1:1111	85929	0
f127.0.0.1:1111,127.0.0.1:2222	86913	1	187	0	3
f127.0.0.1:1111,127.0.0.1:2222	86917	0
f127.0.0.1:2222,127.0.0.1:1111	86917	1	0	187	4
f127.0.0.1:2222,127.0.0.1:1111	86923	0
f127.0.0.1:1111,127.0.0.1:2222	86923	1	188	0	3
f127.0.0.1:1111,127.0.0.1:2222	86923	2	189	0	3
f127.0.0.1:1111,127.0.0.1:2222	86927	1
f127.0.0.1:2222,127.0.0.1:1111	86927	2	0	188	4
f127.0.0.1:1111,127.0.0.1:2222	86931	1
f127.0.0.1:2222,127.0.0.1:1111	86932	2	0	189	4
f127.0.0.1:2222,127.0.0.1:1111	86933	1
f127.0.0.1:1111,127.0.0.1:2222	86933	2	190	0	3
f127.0.0.1:1111,127.0.0.1:2222	86937	1
f127.0.0.1:2222,127.0.0.1:1111	86937	2	0	190	4
f127.0.0.1:2222,127.0.0.1:1111	86943	1
f127.0.0.1:1111,127.0.0.1:2222	86943	2	191	0	3
f127.0.0.1:1111,127.0.0.1:2222	86943	3	192	0	3
f127.0.0.1:1111,127.0.0.1:2222	86947	2
f127.0.0.1:2222,127.0.0.1:1111	86947	3	0	191	4
f127.0.0.1:2222,127.0.0.1:1111	86949	2
f127.0.0.1:1111,127.0.0.1:2222	86949	3	193	0	3
f127.0.0.1:1111,127.0.0.1:2222	86951	2
f127.0.0.1:2222,127.0.0.1:1111	86951	3	0	192	4
f127.0.0.1:1111,127.0.0.1:2222	86957	2
f127.0.0.1:2222,127.0.0.1:1111	86957	3	0	193	4
f127.0.0.1:2222,127.0.0.1:1111	86958	2
f127.0.0.1:1111,127.0.0.1:2222	86959	3	194	0	3
f127.0.0.1:2222,127.0.0.1:1111	86962	2
f127.0.0.1:1111,127.0.0.1:2222	86962	3	195	0	3
f127.0.0.1:1111,127.0.0.1:2222	86962	4	196	0	3
f127.0.0.1:1111,127.0.0.1:2222	86963	3
f127.0.0.1:2222,127.0.0.1:1111	86963	4	0	194	4
f127.0.0.1:1111,127.0.0.1:2222	86970	3
f127.0.0.1:2222,127.0.0.1:1111	86970	4	0	195	4
f127.0.0.1:2222,127.0.0.1:1111	86970	3
f127.0.0.1:2222,127.0.0.1:1111	86970	-1	0	195
f127.0.0.1:2222,127.0.0.1:1111	86974	2
f127.0.0.1:1111,127.0.0.1:2222	86974	3	197	0	3
f127.0.0.1:1111,127.0.0.1:2222	86974	2
f127.0.0.1:2222,127.0.0.1:1111	86974	1
f127.0.0.1:1111,127.0.0.1:2222	86974	2	198	0	3
f127.0.0.1:2222,127.0.0.1:1111	86974	3	0	196	4
f127.0.0.1:2222,127.0.0.1:1111	86974	2
f127.0.0.1:2222,127.0.0.1:1111	86974	-1	0	196
f127.0.0.1:1111,127.0.0.1:2222	86982	1
f127.0.0.1:2222,127.0.0.1:1111	86982	2	0	197	4
f127.0.0.1:1111,127.0.0.1:2222	86982	1
f127.0.0.1:2222,127.0.0.1:1111	86982	2	0	198	4
f127.0.0.1:2222,127.0.0.1:1111	86988	1
f127.0.0.1:1111,127.0.0.1:2222	86988	2	199	0	3
f127.0.0.1:1111,127.0.0.1:2222	86988	3	200	0	3
f127.0.0.1:1111,127.0.0.1:2222	86988	4	201	0	3
f127.0.0.1:1111,127.0.0.1:2222	86988	5	202	0	3
f127.0.0.1:1111,127.0.0.1:2222	86992	4
f127.0.0.1:2222,127.0.0.1:1111	86992	5	0	199	4
f127.0.0.1:2222,127.0.0.1:1111	86992	4
f127.0.0.1:2222,127.0.0.1:1111	86992	-1	0	199
f127.0.0.1:2222,127.0.0.1:1111	86994	3
f127.0.0.1:1111,127.0.0.1:2222	86994	4	203	0	3
f127.0.0.1:1111,127.0.0.1:2222	86996	3
f127.0.0.1:2222,127.0.0.1:1111	86996	4	0	200	4
f127.0.0.1:1111,127.0.0.1:2222	87000	3
f127.0.0.1:2222,127.0.0.1:1111	87000	4	0	201	4
f127.0.0.1:2222,127.0.0.1:1111	87002	3
f127.0.0.1:1111,127.0.0.1:2222	87002	4	204	0	3
f127.0.0.1:1111,127.0.0.1:2222	87002	5	205	0	3
f127.0.0.1:1111,127.0.0.1:2222	87004	4
f127.0.0.1:2222,127.0.0.1:1111	87004	5	0	202	4
f127.0.0.1:1111,127.0.0.1:2222	87009	4
f127.0.0.1:2222,127.0.0.1:1111	87009	5	0	203	4
f127.0.0.1:2222,127.0.0.1:1111	87011	4
f127.0.0.1:1111,127.0.0.1:2222	87011	5	206	0	3
f127.0.0.1:1111,127.0.0.1:2222	87014	4
f127.0.0.1:2222,127.0.0.1:1111	87014	5	0	204	4
f127.0.0.1:2222,127.0.0.1:1111	87015	4
f127.0.0.1:1111,127.0.0.1:2222	87015	5	207	0	3
f127.0.0.1:1111,127.0.0.1:2222	87015	6	208	0	3
f127.0.0.1:1111,127.0.0.1:2222	87018	5
f127.0.0.1:2222,127.0.0.1:1111	87018	6	0	205	4
f127.0.0.1:1111,127.0.0.1:2222	87023	5
f127.0.0.1:2222,127.0.0.1:1111	87023	6	0	206	4
f127.0.0.1:2222,127.0.0.1:1111	87026	5
f127.0.0.1:1111,127.0.0.1:2222	87026	6	209	0	3
f127.0.0.1:1111,127.0.0.1:2222	87027	5
f127.0.0.1:2222,127.0.0.1:1111	87027	6	0	207	4
f127.0.0.1:1111,127.0.0.1:2222	87031	5
f127.0.0.1:2222,127.0.0.1:1111	87031	4
f127.0.0.1:1111,127.0.0.1:2222	87031	5	210	0	3
f127.0.0.1:2222,127.0.0.1:1111	87031	6	0	208	4
f127.0.0.1:2222,127.0.0.1:1111	87035	5
f127.0.0.1:1111,127.0.0.1:2222	87035	6	211	0	3
f127.0.0.1:1111,127.0.0.1:2222	87038	5
f127.0.0.1:2222,127.0.0.1:1111	87038	6	0	209	4
f127.0.0.1:1111,127.0.0.1:2222	87039	5
f127.0.0.1:2222,127.0.0.1:1111	87039	6	0	210	4
f127.0.0.1:2222,127.0.0.1:1111	87046	5
f127.0.0.1:1111,127.0.0.1:2222	87046	6	212	0	3
f127.0.0.1:1111,127.0.0.1:2222	87046	5
f127.0.0.1:2222,127.0.0.1:1111	87047	6	0	211	4
f127.0.0.1:2222,127.0.0.1:1111	87049	5
f127.0.0.1:1111,127.0.0.1:2222	87049	6	213	0	3
f127.0.0.1:1111,127.0.0.1:2222	87049	5
f127.0.0.1:1111,127.0.0.1:2222	87049	-1	213	0
f127.0.0.1:2222,127.0.0.1:1111	87053	4
f127.0.0.1:1111,127.0.0.1:2222	87053	5	214	0	3
f127.0.0.1:1111,127.0.0.1:2222	87053	4
f127.0.0.1:1111,127.0.0.1:2222	87053	-1	214	0
f127.0.0.1:1111,127.0.0.1:2222	87053	5	215	0	3
f127.0.0.1:1111,127.0.0.1:2222	87053	4
f127.0.0.1:2222,127.0.0.1:1111	87054	5	0	212	4
f127.0.0.1:2222,127.0.0.1:1111	87060	4
f127.0.0.1:1111,127.0.0.1:2222	87060	5	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	87061	4
f127.0.0.1:2222,127.0.0.1:1111	87061	5	0	212	4
f127.0.0.1:2222,127.0.0.1:1111	87067	4
f127.0.0.1:1111,127.0.0.1:2222	87067	5	217	0	3
f127.0.0.1:1111,127.0.0.1:2222	87068	4
f127.0.0.1:2222,127.0.0.1:1111	87068	5	0	212	4
f127.0.0.1:2222,127.0.0.1:1111	87074	4
f127.0.0.1:1111,127.0.0.1:2222	87074	5	218	0	3
f127.0.0.1:1111,127.0.0.1:2222	87075	4
f127.0.0.1:2222,127.0.0.1:1111	87075	5	0	212	4
f127.0.0.1:2222,127.0.0.1:1111	87076	4
f127.0.0.1:1111,127.0.0.1:2222	87076	5	219	0	3
f127.0.0.1:1111,127.0.0.1:2222	87082	4
f127.0.0.1:2222,127.0.0.1:1111	87083	5	0	212	4
f127.0.0.1:2222,127.0.0.1:1111	87083	4
f127.0.0.1:2222,127.0.0.1:1111	87083	-1	0	212
f127.0.0.1:1111,127.0.0.1:2222	87084	3
f127.0.0.1:2222,127.0.0.1:1111	87084	2
f127.0.0.1:2222,127.0.0.1:1111	87084	3	0	212	4
f127.0.0.1:2222,127.0.0.1:1111	87090	2
f127.0.0.1:2222,127.0.0.1:1111	87097	1
f127.0.0.1:2222,127.0.0.1:1111	87101	0
f127.0.0.1:1111,127.0.0.1:2222	88076	1	213	0	3
f127.0.0.1:1111,127.0.0.1:2222	88080	0
f127.0.0.1:2222,127.0.0.1:1111	88085	1	0	213	4
f127.0.0.1:2222,127.0.0.1:1111	88091	0
f127.0.0.1:1111,127.0.0.1:2222	88091	1	214	0	3
f127.0.0.1:1111,127.0.0.1:2222	88091	2	215	0	3
f127.0.0.1:1111,127.0.0.1:2222	88091	1
f127.0.0.1:1111,127.0.0.1:2222	88091	-1	215	0
f127.0.0.1:1111,127.0.0.1:2222	88095	0
f127.0.0.1:2222,127.0.0.1:1111	88096	1	0	214	4
f127.0.0.1:2222,127.0.0.1:1111	88101	0
f127.0.0.1:1111,127.0.0.1:2222	88102	1	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	88102	0
f127.0.0.1:1111,127.0.0.1:2222	88102	-1	216	0
f127.0.0.1:1111,127.0.0.1:2222	88102	1	217	0	3
f127.0.0.1:1111,127.0.0.1:2222	88106	0
f127.0.0.1:2222,127.0.0.1:1111	88106	1	0	214	4
f127.0.0.1:2222,127.0.0.1:1111	88106	0
f127.0.0.1:2222,127.0.0.1:1111	88106	-1	0	214
f127.0.0.1:1111,127.0.0.1:2222	89102	1	215	0	3
f127.0.0.1:1111,127.0.0.1:2222	89106	0
f127.0.0.1:2222,127.0.0.1:1111	89106	1	0	215	4
f127.0.0.1:2222,127.0.0.1:1111	89112	0
f127.0.0.1:1111,127.0.0.1:2222	89112	1	216	0	3
f127.0.0.1:1111,127.0.0.1:2222	89112	2	217	0	3
f127.0.0.1:1111,127.0.0.1:2222	89116	1
f127.0.0.1:2222,127.0.0.1:1111	89116	2	0	216	4
f127.0.0.1:1111,127.0.0.1:2222	89120	1
f127.0.0.1:2222,127.0.0.1:1111	89120	2	0	217	4
f127.0.0.1:2222,127.0.0.1:1111	89122	1
f127.0.0.1:1111,127.0.0.1:2222	89122	2	218	0	3
f127.0.0.1:1111,127.0.0.1:2222	89126	1
f127.0.0.1:2222,127.0.0.1:1111	89126	2	0	218	4
f127.0.0.1:2222,127.0.0.1:1111	89131	1
f127.0.0.1:1111,127.0.0.1:2222	89131	2	219	0	3
f127.0.0.1:1111,127.0.0.1:2222	89132	3	220	0	3
f127.0.0.1:1111,127.0.0.1:2222	89136	2
f127.0.0.1:2222,127.0.0.1:1111	89136	3	0	219	4
f127.0.0.1:2222,127.0.0.1:1111	89137	2
f127.0.0.1:1111,127.0.0.1:2222	89138	3	221	0	3
f127.0.0.1:1111,127.0.0.1:2222	89139	2
f127.0.0.1:2222,127.0.0.1:1111	89140	3	0	220	4
f127.0.0.1:1111,127.0.0.1:2222	89145	2
f127.0.0.1:2222,127.0.0.1:1111	89146	3	0	221	4
f127.0.0.1:2222,127.0.0.1:1111	89147	2
f127.0.0.1:1111,127.0.0.1:2222	89147	3	222	0	3
f127.0.0.1:2222,127.0.0.1:1111	89151	2
f127.0.0.1:1111,127.0.0.1:2222	89151	3	223	0	3
f127.0.0.1:1111,127.0.0.1:2222	89151	4	224	0	3
f127.0.0.1:1111,127.0.0.1:2222	89151	3
f127.0.0.1:2222,127.0.0.1:1111	89151	4	0	222	4
f127.0.0.1:1111,127.0.0.1:2222	89159	3
f127.0.0.1:2222,127.0.0.1:1111	89159	4	0	223	4
f127.0.0.1:1111,127.0.0.1:2222	89163	3
f127.0.0.1:2222,127.0.0.1:1111	89163	2
f127.0.0.1:2222,127.0.0.1:1111	89163	1
f127.0.0.1:1111,127.0.0.1:2222	89163	2	225	0	3
f127.0.0.1:1111,127.0.0.1:2222	89163	3	226	0	3
f127.0.0.1:2222,127.0.0.1:1111	89163	4	0	224	4
f127.0.0.1:1111,127.0.0.1:2222	89167	3
f127.0.0.1:2222,127.0.0.1:1111	89167	4	0	225	4
f127.0.0.1:1111,127.0.0.1:2222	89171	3
f127.0.0.1:2222,127.0.0.1:1111	89171	4	0	226	4
f127.0.0.1:2222,127.0.0.1:1111	89176	3
f127.0.0.1:2222,127.0.0.1:1111	89176	2
f127.0.0.1:1111,127.0.0.1:2222	89176	3	227	0	3
f127.0.0.1:1111,127.0.0.1:2222	89176	4	228	0	3
f127.0.0.1:1111,127.0.0.1:2222	89176	5	229	0	3
f127.0.0.1:1111,127.0.0.1:2222	89180	4
f127.0.0.1:2222,127.0.0.1:1111	89180	5	0	227	4
f127.0.0.1:1111,127.0.0.1:2222	89184	4
f127.0.0.1:2222,127.0.0.1:1111	89184	5	0	228	4
f127.0.0.1:2222,127.0.0.1:1111	89184	4
f127.0.0.1:1111,127.0.0.1:2222	89184	5	230	0	3
f127.0.0.1:1111,127.0.0.1:2222	89187	4
f127.0.0.1:2222,127.0.0.1:1111	89188	5	0	229	4
f127.0.0.1:1111,127.0.0.1:2222	89192	4
f127.0.0.1:2222,127.0.0.1:1111	89192	5	0	230	4
f127.0.0.1:2222,127.0.0.1:1111	89193	4
f127.0.0.1:1111,127.0.0.1:2222	89193	5	231	0	3
f127.0.0.1:2222,127.0.0.1:1111	89197	4
f127.0.0.1:1111,127.0.0.1:2222	89197	5	232	0	3
f127.0.0.1:1111,127.0.0.1:2222	89197	4
f127.0.0.1:2222,127.0.0.1:1111	89198	5	0	231	4
f127.0.0.1:1111,127.0.0.1:2222	89205	4
f127.0.0.1:2222,127.0.0.1:1111	89205	5	0	232	4
f127.0.0.1:2222,127.0.0.1:1111	89206	4
f127.0.0.1:1111,127.0.0.1:2222	89206	5	233	0	3
f127.0.0.1:2222,127.0.0.1:1111	89210	4
f127.0.0.1:1111,127.0.0.1:2222	89210	5	234	0	3
f127.0.0.1:1111,127.0.0.1:2222	89210	4
f127.0.0.1:1111,127.0.0.1:2222	89210	5	235	0	3
f127.0.0.1:2222,127.0.0.1:1111	89210	6	0	233	4
f127.0.0.1:1111,127.0.0.1:2222	89218	5
f127.0.0.1:1111,127.0.0.1:2222	89218	4
f127.0.0.1:2222,127.0.0.1:1111	89218	5	0	234	4
f127.0.0.1:2222,127.0.0.1:1111	89218	6	0	235	4
f127.0.0.1:2222,127.0.0.1:1111	89220	5
f127.0.0.1:1111,127.0.0.1:2222	89220	6	236	0	3
f127.0.0.1:2222,127.0.0.1:1111	89220	5
f127.0.0.1:1111,127.0.0.1:2222	89220	6	237	0	3
f127.0.0.1:1111,127.0.0.1:2222	89224	5
f127.0.0.1:2222,127.0.0.1:1111	89224	6	0	236	4
f127.0.0.1:1111,127.0.0.1:2222	89228	5
f127.0.0.1:2222,127.0.0.1:1111	89228	6	0	237	4
f127.0.0.1:2222,127.0.0.1:1111	89233	5
f127.0.0.1:2222,127.0.0.1:1111	89233	4
f127.0.0.1:1111,127.0.0.1:2222	89233	5	238	0	3
f127.0.0.1:1111,127.0.0.1:2222	89233	6	239	0	3
f127.0.0.1:1111,127.0.0.1:2222	89237	5
f127.0.0.1:2222,127.0.0.1:1111	89237	6	0	238	4
f127.0.0.1:1111,127.0.0.1:2222	89241	5
f127.0.0.1:2222,127.0.0.1:1111	89241	6	0	239	4
f127.0.0.1:2222,127.0.0.1:1111	89246	5
f127.0.0.1:1111,127.0.0.1:2222	89246	6	240	0	3
f127.0.0.1:1111,127.0.0.1:2222	89246	5
f127.0.0.1:1111,127.0.0.1:2222	89246	-1	240	0
f127.0.0.1:2222,127.0.0.1:1111	89251	4
f127.0.0.1:2222,127.0.0.1:1111	89252	3
f127.0.0.1:1111,127.0.0.1:2222	89252	4	241	0	3
f127.0.0.1:1111,127.0.0.1:2222	89252	5	242	0	3
f127.0.0.1:1111,127.0.0.1:2222	89252	6	243	0	3
f127.0.0.1:1111,127.0.0.1:2222	89256	5
f127.0.0.1:2222,127.0.0.1:1111	89256	6	0	239	4
f127.0.0.1:1111,127.0.0.1:2222	89260	5
f127.0.0.1:2222,127.0.0.1:1111	89260	6	0	239	4
f127.0.0.1:2222,127.0.0.1:1111	89261	5
f127.0.0.1:1111,127.0.0.1:2222	89261	6	244	0	3
f127.0.0.1:1111,127.0.0.1:2222	89263	5
f127.0.0.1:2222,127.0.0.1:1111	89264	6	0	239	4
f127.0.0.1:2222,127.0.0.1:1111	89265	5
f127.0.0.1:1111,127.0.0.1:2222	89265	6	245	0	3
f127.0.0.1:1111,127.0.0.1:2222	89269	5
f127.0.0.1:2222,127.0.0.1:1111	89269	6	0	239	4
f127.0.0.1:1111,127.0.0.1:2222	89273	5
f127.0.0.1:2222,127.0.0.1:1111	89273	6	0	239	4
f127.0.0.1:2222,127.0.0.1:1111	89274	5
f127.0.0.1:1111,127.0.0.1:2222	89274	6	246	0	3
f127.0.0.1:2222,127.0.0.1:1111	89278	5
f127.0.0.1:1111,127.0.0.1:2222	89278	4
f127.0.0.1:2222,127.0.0.1:1111	89278	5	0	239	4
f127.0.0.1:2222,127.0.0.1:1111	89287	4
f127.0.0.1:2222,127.0.0.1:1111	89291	3
f127.0.0.1:2222,127.0.0.1:1111	89297	2
f127.0.0.1:2222,127.0.0.1:1111	89306	1
f127.0.0.1:2222,127.0.0.1:1111	89306	0
f127.0.0.1:1111,127.0.0.1:2222	90274	1	240	0	3
f127.0.0.1:1111,127.0.0.1:2222	90278	0
f127.0.0.1:2222,127.0.0.1:1111	90279	1	0	240	4
f127.0.0.1:2222,127.0.0.1:1111	90284	0
f127.0.0.1:1111,127.0.0.1:2222	90284	1	241	0	3
f127.0.0.1:1111,127.0.0.1:2222	90284	2	242	0	3
f127.0.0.1:1111,127.0.0.1:2222	90288	1
f127.0.0.1:2222,127.0.0.1:1111	90289	2	0	241	4
f127.0.0.1:1111,127.0.0.1:2222	90292	1
f127.0.0.1:2222,127.0.0.1:1111	90293	2	0	242	4
f127.0.0.1:2222,127.0.0.1:1111	90294	1
f127.0.0.1:1111,127.0.0.1:2222	90294	2	243	0	3
f127.0.0.1:1111,127.0.0.1:2222	90295	3	244	0	3
f127.0.0.1:1111,127.0.0.1:2222	90299	2
f127.0.0.1:2222,127.0.0.1:1111	90299	3	0	243	4
f127.0.0.1:1111,127.0.0.1:2222	90302	2
f127.0.0.1:2222,127.0.0.1:1111	90303	3	0	244	4
f127.0.0.1:2222,127.0.0.1:1111	90304	2
f127.0.0.1:1111,127.0.0.1:2222	90304	3	245	0	3
f127.0.0.1:1111,127.0.0.1:2222	90308	2
f127.0.0.1:2222,127.0.0.1:1111	90308	3	0	245	4
f127.0.0.1:2222,127.0.0.1:1111	90308	2
f127.0.0.1:2222,127.0.0.1:1111	90308	-1	0	245
f127.0.0.1:2222,127.0.0.1:1111	90310	1
f127.0.0.1:1111,127.0.0.1:2222	90310	2	246	0	3
f127.0.0.1:1111,127.0.0.1:2222	90314	1
f127.0.0.1:2222,127.0.0.1:1111	90315	2	0	246	4
f127.0.0.1:2222,127.0.0.1:1111	90319	1
f127.0.0.1:1111,127.0.0.1:2222	90319	2	247	0	3
f127.0.0.1:1111,127.0.0.1:2222	90319	3	248	0	3
f127.0.0.1:1111,127.0.0.1:2222	90319	2
f127.0.0.1:1111,127.0.0.1:2222	90319	-1	248	0
f127.0.0.1:1111,127.0.0.1:2222	90323	1
f127.0.0.1:2222,127.0.0.1:1111	90324	2	0	247	4
f127.0.0.1:2222,127.0.0.1:1111	90326	1
f127.0.0.1:1111,127.0.0.1:2222	90326	2	249	0	3
f127.0.0.1:1111,127.0.0.1:2222	90326	3	250	0	3
f127.0.0.1:1111,127.0.0.1:2222	90330	2
f127.0.0.1:2222,127.0.0.1:1111	90330	3	0	247	4
f127.0.0.1:1111,127.0.0.1:2222	90334	2
f127.0.0.1:2222,127.0.0.1:1111	90334	3	0	247	4
f127.0.0.1:2222,127.0.0.1:1111	90335	2
f127.0.0.1:1111,127.0.0.1:2222	90335	3	251	0	3
f127.0.0.1:1111,127.0.0.1:2222	90339	2
f127.0.0.1:2222,127.0.0.1:1111	90339	3	0	247	4
f127.0.0.1:2222,127.0.0.1:1111	90341	2
f127.0.0.1:2222,127.0.0.1:1111	90351	1
f127.0.0.1:2222,127.0.0.1:1111	90356	0
f127.0.0.1:1111,127.0.0.1:2222	91335	1	248	0	3
f127.0.0.1:1111,127.0.0.1:2222	91339	0
f127.0.0.1:2222,127.0.0.1:1111	91339	1	0	248	4
f127.0.0.1:2222,127.0.0.1:1111	91345	0
f127.0.0.1:1111,127.0.0.1:2222	91345	1	249	0	3
f127.0.0.1:1111,127.0.0.1:2222	91345	2	250	0	3
f127.0.0.1:1111,127.0.0.1:2222	91349	1
f127.0.0.1:2222,127.0.0.1:1111	91349	2	0	249	4
f127.0.0.1:1111,127.0.0.1:2222	91353	1
f127.0.0.1:2222,127.0.0.1:1111	91353	2	0	250	4
f127.0.0.1:2222,127.0.0.1:1111	91355	1
f127.0.0.1:1111,127.0.0.1:2222	91355	2	251	0	3
